param	expType	paramValue	species	type	conc	growthRate	excessProd	numTypes
r	TRUE	0.02110546	6	S-species	0	1.613319	0.074382	6
r	TRUE	0.02110546	7	S-species	0	1.436066	0.074382	6
r	TRUE	0.02110546	8	S-species	0.01499536	2.535142	0.074382	6
r	TRUE	0.02110546	9	S-species	0.002230352	2.132169	0.074382	6
r	TRUE	0.02110546	10	S-species	0.004278245	2.028718	0.074382	6
r	TRUE	0.02221628	1	S-species	0.009363594	2.589791	0.078211	6
r	TRUE	0.02221628	2	S-species	4.2359930000000003e-23	1.685576	0.078211	6
r	TRUE	0.02221628	3	S-species	0.01142275	2.262087	0.078211	6
r	TRUE	0.02221628	4	S-species	0	1.239161	0.078211	6
r	TRUE	0.02221628	5	E-species	0.9576762	2	0.078211	6
r	TRUE	0.02221628	6	S-species	0	1.613319	0.078211	6
r	TRUE	0.02221628	7	S-species	0	1.436066	0.078211	6
r	TRUE	0.02221628	8	S-species	0.01502478	2.535142	0.078211	6
r	TRUE	0.02221628	9	S-species	0.002234003	2.132169	0.078211	6
r	TRUE	0.02221628	10	S-species	0.004278646	2.028718	0.078211	6
r	TRUE	0.02338555	1	S-species	0.009395372	2.589791	0.082233	6
r	TRUE	0.02338555	2	S-species	9.537526000000001e-17	1.685576	0.082233	6
r	TRUE	0.02338555	3	S-species	0.01143554	2.262087	0.082233	6
r	TRUE	0.02338555	4	S-species	0	1.239161	0.082233	6
r	TRUE	0.02338555	5	E-species	0.9575965	2	0.082233	6
r	TRUE	0.02338555	6	S-species	0	1.613319	0.082233	6
r	TRUE	0.02338555	7	S-species	0	1.436066	0.082233	6
r	TRUE	0.02338555	8	S-species	0.01505573	2.535142	0.082233	6
r	TRUE	0.02338555	9	S-species	0.002237842	2.132169	0.082233	6
r	TRUE	0.02338555	10	S-species	0.004279055	2.028718	0.082233	6
r	TRUE	0.02461637	1	S-species	0.009428832	2.589791	0.086457	6
r	TRUE	0.02461637	2	S-species	1.34376e-15	1.685576	0.086457	6
r	TRUE	0.02461637	3	S-species	0.01144899	2.262087	0.086457	6
r	TRUE	0.02461637	4	S-species	0	1.239161	0.086457	6
r	TRUE	0.02461637	5	E-species	0.9575125	2	0.086457	6
r	TRUE	0.02461637	6	S-species	0	1.613319	0.086457	6
r	TRUE	0.02461637	7	S-species	0	1.436066	0.086457	6
r	TRUE	0.02461637	8	S-species	0.0150883	2.535142	0.086457	6
r	TRUE	0.02461637	9	S-species	0.002241881	2.132169	0.086457	6
r	TRUE	0.02461637	10	S-species	0.004279468	2.028718	0.086457	6
r	TRUE	0.02591197	1	S-species	0.009464064	2.589791	0.090892	6
r	TRUE	0.02591197	2	S-species	3.9804599999999995e-19	1.685576	0.090892	6
r	TRUE	0.02591197	3	S-species	0.01146311	2.262087	0.090892	6
r	TRUE	0.02591197	4	S-species	0	1.239161	0.090892	6
r	TRUE	0.02591197	5	E-species	0.9574242	2	0.090892	6
r	TRUE	0.02591197	6	S-species	0	1.613319	0.090892	6
r	TRUE	0.02591197	7	S-species	0	1.436066	0.090892	6
r	TRUE	0.02591197	8	S-species	0.01512256	2.535142	0.090892	6
r	TRUE	0.02591197	9	S-species	0.002246129	2.132169	0.090892	6
r	TRUE	0.02591197	10	S-species	0.004279887	2.028718	0.090892	6
r	TRUE	0.02727576	1	S-species	0.009501161	2.589791	0.095548	6
r	TRUE	0.02727576	2	S-species	1.500414e-35	1.685576	0.095548	6
r	TRUE	0.02727576	3	S-species	0.01147795	2.262087	0.095548	6
r	TRUE	0.02727576	4	S-species	0	1.239161	0.095548	6
r	TRUE	0.02727576	5	E-species	0.9573314	2	0.095548	6
r	TRUE	0.02727576	6	S-species	0	1.613319	0.095548	6
r	TRUE	0.02727576	7	S-species	0	1.436066	0.095548	6
r	TRUE	0.02727576	8	S-species	0.01515862	2.535142	0.095548	6
r	TRUE	0.02727576	9	S-species	0.002250597	2.132169	0.095548	6
r	TRUE	0.02727576	10	S-species	0.004280308	2.028718	0.095548	6
r	TRUE	0.02871133	1	S-species	0.009540225	2.589791	0.100437	6
r	TRUE	0.02871133	2	S-species	2.7097770000000003e-17	1.685576	0.100437	6
r	TRUE	0.02871133	3	S-species	0.01149353	2.262087	0.100437	6
r	TRUE	0.02871133	4	S-species	0	1.239161	0.100437	6
r	TRUE	0.02871133	5	E-species	0.9572337	2	0.100437	6
r	TRUE	0.02871133	6	S-species	0	1.613319	0.100437	6
r	TRUE	0.02871133	7	S-species	0	1.436066	0.100437	6
r	TRUE	0.02871133	8	S-species	0.01519656	2.535142	0.100437	6
r	TRUE	0.02871133	9	S-species	0.002255296	2.132169	0.100437	6
r	TRUE	0.02871133	10	S-species	0.00428073	2.028718	0.100437	6
r	TRUE	0.03022245	1	S-species	0.009581358	2.589791	0.105568	6
r	TRUE	0.03022245	2	S-species	1.054963e-24	1.685576	0.105568	6
r	TRUE	0.03022245	3	S-species	0.01150989	2.262087	0.105568	6
r	TRUE	0.03022245	4	S-species	0	1.239161	0.105568	6
r	TRUE	0.03022245	5	E-species	0.9571309	2	0.105568	6
r	TRUE	0.03022245	6	S-species	0	1.613319	0.105568	6
r	TRUE	0.03022245	7	S-species	0	1.436066	0.105568	6
r	TRUE	0.03022245	8	S-species	0.01523647	2.535142	0.105568	6
r	TRUE	0.03022245	9	S-species	0.002260238	2.132169	0.105568	6
r	TRUE	0.03022245	10	S-species	0.004281151	2.028718	0.105568	6
r	TRUE	0.0318131	1	S-species	0.009624673	2.589791	0.110953	6
r	TRUE	0.0318131	2	S-species	1.100533e-13	1.685576	0.110953	6
r	TRUE	0.0318131	3	S-species	0.01152707	2.262087	0.110953	6
r	TRUE	0.0318131	4	S-species	0	1.239161	0.110953	6
r	TRUE	0.0318131	5	E-species	0.9570228	2	0.110953	6
r	TRUE	0.0318131	6	S-species	0	1.613319	0.110953	6
r	TRUE	0.0318131	7	S-species	0	1.436066	0.110953	6
r	TRUE	0.0318131	8	S-species	0.01527847	2.535142	0.110953	6
r	TRUE	0.0318131	9	S-species	0.002265434	2.132169	0.110953	6
r	TRUE	0.0318131	10	S-species	0.004281569	2.028718	0.110953	6
r	TRUE	0.03348748	1	S-species	0.009670285	2.589791	0.116604	6
r	TRUE	0.03348748	2	S-species	1.771126e-14	1.685576	0.116604	6
r	TRUE	0.03348748	3	S-species	0.01154511	2.262087	0.116604	6
r	TRUE	0.03348748	4	S-species	0	1.239161	0.116604	6
r	TRUE	0.03348748	5	E-species	0.9569091	2	0.116604	6
r	TRUE	0.03348748	6	S-species	0	1.613319	0.116604	6
r	TRUE	0.03348748	7	S-species	0	1.436066	0.116604	6
r	TRUE	0.03348748	8	S-species	0.01532265	2.535142	0.116604	6
r	TRUE	0.03348748	9	S-species	0.002270899	2.132169	0.116604	6
r	TRUE	0.03348748	10	S-species	0.00428198	2.028718	0.116604	6
r	TRUE	0.03524998	1	S-species	0.009718318	2.589791	0.122534	6
r	TRUE	0.03524998	2	S-species	7.726254e-16	1.685576	0.122534	6
r	TRUE	0.03524998	3	S-species	0.01156405	2.262087	0.122534	6
r	TRUE	0.03524998	4	S-species	0	1.239161	0.122534	6
r	TRUE	0.03524998	5	E-species	0.9567895	2	0.122534	6
r	TRUE	0.03524998	6	S-species	0	1.613319	0.122534	6
r	TRUE	0.03524998	7	S-species	0	1.436066	0.122534	6
r	TRUE	0.03524998	8	S-species	0.01536913	2.535142	0.122534	6
r	TRUE	0.03524998	9	S-species	0.002276646	2.132169	0.122534	6
r	TRUE	0.03524998	10	S-species	0.004282382	2.028718	0.122534	6
r	TRUE	0.03710524	1	S-species	0.009768901	2.589791	0.128754	6
r	TRUE	0.03710524	2	S-species	1.616986e-13	1.685576	0.128754	6
r	TRUE	0.03710524	3	S-species	0.01158393	2.262087	0.128754	6
r	TRUE	0.03710524	4	S-species	0	1.239161	0.128754	6
r	TRUE	0.03710524	5	E-species	0.9566637	2	0.128754	6
r	TRUE	0.03710524	6	S-species	0	1.613319	0.128754	6
r	TRUE	0.03710524	7	S-species	0	1.436066	0.128754	6
r	TRUE	0.03710524	8	S-species	0.01541803	2.535142	0.128754	6
r	TRUE	0.03710524	9	S-species	0.002282689	2.132169	0.128754	6
r	TRUE	0.03710524	10	S-species	0.00428277	2.028718	0.128754	6
r	TRUE	0.03905814	1	S-species	0.009822171	2.589791	0.135278	6
r	TRUE	0.03905814	2	S-species	2.57765e-16	1.685576	0.135278	6
r	TRUE	0.03905814	3	S-species	0.01160479	2.262087	0.135278	6
r	TRUE	0.03905814	4	S-species	0	1.239161	0.135278	6
r	TRUE	0.03905814	5	E-species	0.9565314	2	0.135278	6
r	TRUE	0.03905814	6	S-species	0	1.613319	0.135278	6
r	TRUE	0.03905814	7	S-species	0	1.436066	0.135278	6
r	TRUE	0.03905814	8	S-species	0.01546948	2.535142	0.135278	6
r	TRUE	0.03905814	9	S-species	0.002289042	2.132169	0.135278	6
r	TRUE	0.03905814	10	S-species	0.00428314	2.028718	0.135278	6
r	TRUE	0.04111384	1	S-species	0.009878272	2.589791	0.142119	6
r	TRUE	0.04111384	2	S-species	4.8970480000000004e-17	1.685576	0.142119	6
r	TRUE	0.04111384	3	S-species	0.01162668	2.262087	0.142119	6
r	TRUE	0.04111384	4	S-species	0	1.239161	0.142119	6
r	TRUE	0.04111384	5	E-species	0.9563922	2	0.142119	6
r	TRUE	0.04111384	6	S-species	0	1.613319	0.142119	6
r	TRUE	0.04111384	7	S-species	0	1.436066	0.142119	6
r	TRUE	0.04111384	8	S-species	0.0155236	2.535142	0.142119	6
r	TRUE	0.04111384	9	S-species	0.002295722	2.132169	0.142119	6
r	TRUE	0.04111384	10	S-species	0.004283488	2.028718	0.142119	6
r	TRUE	0.04327772	1	S-species	0.009937357	2.589791	0.149293	6
r	TRUE	0.04327772	2	S-species	7.631377e-25	1.685576	0.149293	6
r	TRUE	0.04327772	3	S-species	0.01164965	2.262087	0.149293	6
r	TRUE	0.04327772	4	S-species	0	1.239161	0.149293	6
r	TRUE	0.04327772	5	E-species	0.9562459	2	0.149293	6
r	TRUE	0.04327772	6	S-species	0	1.613319	0.149293	6
r	TRUE	0.04327772	7	S-species	0	1.436066	0.149293	6
r	TRUE	0.04327772	8	S-species	0.01558054	2.535142	0.149293	6
r	TRUE	0.04327772	9	S-species	0.002302745	2.132169	0.149293	6
r	TRUE	0.04327772	10	S-species	0.004283807	2.028718	0.149293	6
r	TRUE	0.0455555	1	S-species	0.009999585	2.589791	0.156813	6
r	TRUE	0.0455555	2	S-species	1.0413370000000002e-23	1.685576	0.156813	6
r	TRUE	0.0455555	3	S-species	0.01167375	2.262087	0.156813	6
r	TRUE	0.0455555	4	S-species	0	1.239161	0.156813	6
r	TRUE	0.0455555	5	E-species	0.956092	2	0.156813	6
r	TRUE	0.0455555	6	S-species	0	1.613319	0.156813	6
r	TRUE	0.0455555	7	S-species	0	1.436066	0.156813	6
r	TRUE	0.0455555	8	S-species	0.01564043	2.535142	0.156813	6
r	TRUE	0.0455555	9	S-species	0.002310127	2.132169	0.156813	6
r	TRUE	0.0455555	10	S-species	0.004284093	2.028718	0.156813	6
r	TRUE	0.04795316	1	S-species	0.01006513	2.589791	0.164695	6
r	TRUE	0.04795316	2	S-species	8.014123999999999e-20	1.685576	0.164695	6
r	TRUE	0.04795316	3	S-species	0.01169902	2.262087	0.164695	6
r	TRUE	0.04795316	4	S-species	0	1.239161	0.164695	6
r	TRUE	0.04795316	5	E-species	0.9559302	2	0.164695	6
r	TRUE	0.04795316	6	S-species	0	1.613319	0.164695	6
r	TRUE	0.04795316	7	S-species	0	1.436066	0.164695	6
r	TRUE	0.04795316	8	S-species	0.01570344	2.535142	0.164695	6
r	TRUE	0.04795316	9	S-species	0.002317888	2.132169	0.164695	6
r	TRUE	0.04795316	10	S-species	0.004284337	2.028718	0.164695	6
r	TRUE	0.05047701	1	S-species	0.01013416	2.589791	0.172954	6
r	TRUE	0.05047701	2	S-species	2.040785e-14	1.685576	0.172954	6
r	TRUE	0.05047701	3	S-species	0.01172552	2.262087	0.172954	6
r	TRUE	0.05047701	4	S-species	0	1.239161	0.172954	6
r	TRUE	0.05047701	5	E-species	0.95576	2	0.172954	6
r	TRUE	0.05047701	6	S-species	0	1.613319	0.172954	6
r	TRUE	0.05047701	7	S-species	0	1.436066	0.172954	6
r	TRUE	0.05047701	8	S-species	0.01576971	2.535142	0.172954	6
r	TRUE	0.05047701	9	S-species	0.002326046	2.132169	0.172954	6
r	TRUE	0.05047701	10	S-species	0.004284531	2.028718	0.172954	6
r	TRUE	0.05313369	1	S-species	0.01020687	2.589791	0.181607	6
r	TRUE	0.05313369	2	S-species	1.166295e-36	1.685576	0.181607	6
r	TRUE	0.05313369	3	S-species	0.0117533	2.262087	0.181607	6
r	TRUE	0.05313369	4	S-species	0	1.239161	0.181607	6
r	TRUE	0.05313369	5	E-species	0.9555811	2	0.181607	6
r	TRUE	0.05313369	6	S-species	0	1.613319	0.181607	6
r	TRUE	0.05313369	7	S-species	0	1.436066	0.181607	6
r	TRUE	0.05313369	8	S-species	0.01583942	2.535142	0.181607	6
r	TRUE	0.05313369	9	S-species	0.00233462	2.132169	0.181607	6
r	TRUE	0.05313369	10	S-species	0.004284668	2.028718	0.181607	6
r	TRUE	0.0559302	1	S-species	0.01028346	2.589791	0.190671	6
r	TRUE	0.0559302	2	S-species	7.131436e-20	1.685576	0.190671	6
r	TRUE	0.0559302	3	S-species	0.01178243	2.262087	0.190671	6
r	TRUE	0.0559302	4	S-species	0	1.239161	0.190671	6
r	TRUE	0.0559302	5	E-species	0.955393	2	0.190671	6
r	TRUE	0.0559302	6	S-species	0	1.613319	0.190671	6
r	TRUE	0.0559302	7	S-species	0	1.436066	0.190671	6
r	TRUE	0.0559302	8	S-species	0.01591274	2.535142	0.190671	6
r	TRUE	0.0559302	9	S-species	0.002343632	2.132169	0.190671	6
r	TRUE	0.0559302	10	S-species	0.004284736	2.028718	0.190671	6
r	TRUE	0.05887389	1	S-species	0.01036414	2.589791	0.200162	6
r	TRUE	0.05887389	2	S-species	1.163213e-16	1.685576	0.200162	6
r	TRUE	0.05887389	3	S-species	0.01181295	2.262087	0.200162	6
r	TRUE	0.05887389	4	S-species	0	1.239161	0.200162	6
r	TRUE	0.05887389	5	E-species	0.9551952	2	0.200162	6
r	TRUE	0.05887389	6	S-species	0	1.613319	0.200162	6
r	TRUE	0.05887389	7	S-species	0	1.436066	0.200162	6
r	TRUE	0.05887389	8	S-species	0.01598986	2.535142	0.200162	6
r	TRUE	0.05887389	9	S-species	0.002353103	2.132169	0.200162	6
r	TRUE	0.05887389	10	S-species	0.004284725	2.028718	0.200162	6
r	TRUE	0.06197252	1	S-species	0.01044914	2.589791	0.210099	6
r	TRUE	0.06197252	2	S-species	1.1341660000000001e-29	1.685576	0.210099	6
r	TRUE	0.06197252	3	S-species	0.01184494	2.262087	0.210099	6
r	TRUE	0.06197252	4	S-species	0	1.239161	0.210099	6
r	TRUE	0.06197252	5	E-species	0.9549873	2	0.210099	6
r	TRUE	0.06197252	6	S-species	0	1.613319	0.210099	6
r	TRUE	0.06197252	7	S-species	0	1.436066	0.210099	6
r	TRUE	0.06197252	8	S-species	0.01607098	2.535142	0.210099	6
r	TRUE	0.06197252	9	S-species	0.002363056	2.132169	0.210099	6
r	TRUE	0.06197252	10	S-species	0.004284622	2.028718	0.210099	6
r	TRUE	0.06523423	1	S-species	0.01053867	2.589791	0.2205	6
r	TRUE	0.06523423	2	S-species	5.553234e-35	1.685576	0.2205	6
r	TRUE	0.06523423	3	S-species	0.01187845	2.262087	0.2205	6
r	TRUE	0.06523423	4	S-species	0	1.239161	0.2205	6
r	TRUE	0.06523423	5	E-species	0.9547687	2	0.2205	6
r	TRUE	0.06523423	6	S-species	0	1.613319	0.2205	6
r	TRUE	0.06523423	7	S-species	0	1.436066	0.2205	6
r	TRUE	0.06523423	8	S-species	0.0161563	2.535142	0.2205	6
r	TRUE	0.06523423	9	S-species	0.002373514	2.132169	0.2205	6
r	TRUE	0.06523423	10	S-species	0.004284412	2.028718	0.2205	6
r	TRUE	0.06866761	1	S-species	0.01063301	2.589791	0.231384	6
r	TRUE	0.06866761	2	S-species	9.459044e-38	1.685576	0.231384	6
r	TRUE	0.06866761	3	S-species	0.01191354	2.262087	0.231384	6
r	TRUE	0.06866761	4	S-species	0	1.239161	0.231384	6
r	TRUE	0.06866761	5	E-species	0.9545388	2	0.231384	6
r	TRUE	0.06866761	6	S-species	0	1.613319	0.231384	6
r	TRUE	0.06866761	7	S-species	0	1.436066	0.231384	6
r	TRUE	0.06866761	8	S-species	0.01624602	2.535142	0.231384	6
r	TRUE	0.06866761	9	S-species	0.002384503	2.132169	0.231384	6
r	TRUE	0.06866761	10	S-species	0.004284081	2.028718	0.231384	6
r	TRUE	0.0722817	1	S-species	0.01073239	2.589791	0.24277	6
r	TRUE	0.0722817	2	S-species	1.565954e-14	1.685576	0.24277	6
r	TRUE	0.0722817	3	S-species	0.01195029	2.262087	0.24277	6
r	TRUE	0.0722817	4	S-species	0	1.239161	0.24277	6
r	TRUE	0.0722817	5	E-species	0.9542973	2	0.24277	6
r	TRUE	0.0722817	6	S-species	0	1.613319	0.24277	6
r	TRUE	0.0722817	7	S-species	0	1.436066	0.24277	6
r	TRUE	0.0722817	8	S-species	0.01634039	2.535142	0.24277	6
r	TRUE	0.0722817	9	S-species	0.002396049	2.132169	0.24277	6
r	TRUE	0.0722817	10	S-species	0.004283611	2.028718	0.24277	6
r	TRUE	0.076086	1	S-species	0.0108371	2.589791	0.254678	6
r	TRUE	0.076086	2	S-species	7.480693e-24	1.685576	0.254678	6
r	TRUE	0.076086	3	S-species	0.01198875	2.262087	0.254678	6
r	TRUE	0.076086	4	S-species	0	1.239161	0.254678	6
r	TRUE	0.076086	5	E-species	0.9540434	2	0.254678	6
r	TRUE	0.076086	6	S-species	0	1.613319	0.254678	6
r	TRUE	0.076086	7	S-species	0	1.436066	0.254678	6
r	TRUE	0.076086	8	S-species	0.01643963	2.535142	0.254678	6
r	TRUE	0.076086	9	S-species	0.002408178	2.132169	0.254678	6
r	TRUE	0.076086	10	S-species	0.004282983	2.028718	0.254678	6
r	TRUE	0.08009052	1	S-species	0.01094744	2.589791	0.267129	6
r	TRUE	0.08009052	2	S-species	7.882322e-15	1.685576	0.267129	6
r	TRUE	0.08009052	3	S-species	0.01202901	2.262087	0.267129	6
r	TRUE	0.08009052	4	S-species	0	1.239161	0.267129	6
r	TRUE	0.08009052	5	E-species	0.9537765	2	0.267129	6
r	TRUE	0.08009052	6	S-species	0	1.613319	0.267129	6
r	TRUE	0.08009052	7	S-species	0	1.436066	0.267129	6
r	TRUE	0.08009052	8	S-species	0.01654399	2.535142	0.267129	6
r	TRUE	0.08009052	9	S-species	0.00242092	2.132169	0.267129	6
r	TRUE	0.08009052	10	S-species	0.004282174	2.028718	0.267129	6
r	TRUE	0.08430581	1	S-species	0.01106371	2.589791	0.280143	6
r	TRUE	0.08430581	2	S-species	1.178236e-13	1.685576	0.280143	6
r	TRUE	0.08430581	3	S-species	0.01207113	2.262087	0.280143	6
r	TRUE	0.08430581	4	S-species	0	1.239161	0.280143	6
r	TRUE	0.08430581	5	E-species	0.953496	2	0.280143	6
r	TRUE	0.08430581	6	S-species	0	1.613319	0.280143	6
r	TRUE	0.08430581	7	S-species	0	1.436066	0.280143	6
r	TRUE	0.08430581	8	S-species	0.01665374	2.535142	0.280143	6
r	TRUE	0.08430581	9	S-species	0.002434304	2.132169	0.280143	6
r	TRUE	0.08430581	10	S-species	0.004281161	2.028718	0.280143	6
r	TRUE	0.08874296	1	S-species	0.01118624	2.589791	0.293742	6
r	TRUE	0.08874296	2	S-species	1.102799e-14	1.685576	0.293742	6
r	TRUE	0.08874296	3	S-species	0.01211518	2.262087	0.293742	6
r	TRUE	0.08874296	4	S-species	0	1.239161	0.293742	6
r	TRUE	0.08874296	5	E-species	0.9532011	2	0.293742	6
r	TRUE	0.08874296	6	S-species	0	1.613319	0.293742	6
r	TRUE	0.08874296	7	S-species	0	1.436066	0.293742	6
r	TRUE	0.08874296	8	S-species	0.01676915	2.535142	0.293742	6
r	TRUE	0.08874296	9	S-species	0.002448362	2.132169	0.293742	6
r	TRUE	0.08874296	10	S-species	0.004279917	2.028718	0.293742	6
r	TRUE	0.09341365	1	S-species	0.01131536	2.589791	0.307948	6
r	TRUE	0.09341365	2	S-species	1.344862e-13	1.685576	0.307948	6
r	TRUE	0.09341365	3	S-species	0.01216125	2.262087	0.307948	6
r	TRUE	0.09341365	4	S-species	0	1.239161	0.307948	6
r	TRUE	0.09341365	5	E-species	0.9528913	2	0.307948	6
r	TRUE	0.09341365	6	S-species	0	1.613319	0.307948	6
r	TRUE	0.09341365	7	S-species	0	1.436066	0.307948	6
r	TRUE	0.09341365	8	S-species	0.01689051	2.535142	0.307948	6
r	TRUE	0.09341365	9	S-species	0.002463125	2.132169	0.307948	6
r	TRUE	0.09341365	10	S-species	0.004278412	2.028718	0.307948	6
r	TRUE	0.09833015	1	S-species	0.01145146	2.589791	0.322782	6
r	TRUE	0.09833015	2	S-species	5.3599819999999995e-39	1.685576	0.322782	6
r	TRUE	0.09833015	3	S-species	0.0122094	2.262087	0.322782	6
r	TRUE	0.09833015	4	S-species	0	1.239161	0.322782	6
r	TRUE	0.09833015	5	E-species	0.9525658	2	0.322782	6
r	TRUE	0.09833015	6	S-species	0	1.613319	0.322782	6
r	TRUE	0.09833015	7	S-species	0	1.436066	0.322782	6
r	TRUE	0.09833015	8	S-species	0.01701813	2.535142	0.322782	6
r	TRUE	0.09833015	9	S-species	0.002478629	2.132169	0.322782	6
r	TRUE	0.09833015	10	S-species	0.004276613	2.028718	0.322782	6
r	TRUE	0.1035054	1	S-species	0.01159491	2.589791	0.338267	6
r	TRUE	0.1035054	2	S-species	1.173878e-21	1.685576	0.338267	6
r	TRUE	0.1035054	3	S-species	0.01225972	2.262087	0.338267	6
r	TRUE	0.1035054	4	S-species	0	1.239161	0.338267	6
r	TRUE	0.1035054	5	E-species	0.9522237	2	0.338267	6
r	TRUE	0.1035054	6	S-species	1.535577e-40	1.613319	0.338267	6
r	TRUE	0.1035054	7	S-species	0	1.436066	0.338267	6
r	TRUE	0.1035054	8	S-species	0.01715231	2.535142	0.338267	6
r	TRUE	0.1035054	9	S-species	0.002494909	2.132169	0.338267	6
r	TRUE	0.1035054	10	S-species	0.004274485	2.028718	0.338267	6
r	TRUE	0.1089531	1	S-species	0.01174612	2.589791	0.354426	6
r	TRUE	0.1089531	2	S-species	1.839199e-34	1.685576	0.354426	6
r	TRUE	0.1089531	3	S-species	0.01231228	2.262087	0.354426	6
r	TRUE	0.1089531	4	S-species	2.218366e-93	1.239161	0.354426	6
r	TRUE	0.1089531	5	E-species	0.9518642	2	0.354426	6
r	TRUE	0.1089531	6	S-species	1.8438149999999997e-52	1.613319	0.354426	6
r	TRUE	0.1089531	7	S-species	1.2505530000000002e-66	1.436066	0.354426	6
r	TRUE	0.1089531	8	S-species	0.0172934	2.535142	0.354426	6
r	TRUE	0.1089531	9	S-species	0.002512003	2.132169	0.354426	6
r	TRUE	0.1089531	10	S-species	0.004271987	2.028718	0.354426	6
r	TRUE	0.1146875	1	S-species	0.01190552	2.589791	0.371283	6
r	TRUE	0.1146875	2	S-species	1.1673689999999999e-27	1.685576	0.371283	6
r	TRUE	0.1146875	3	S-species	0.01236717	2.262087	0.371283	6
r	TRUE	0.1146875	4	S-species	0	1.239161	0.371283	6
r	TRUE	0.1146875	5	E-species	0.9514865	2	0.371283	6
r	TRUE	0.1146875	6	S-species	0	1.613319	0.371283	6
r	TRUE	0.1146875	7	S-species	0	1.436066	0.371283	6
r	TRUE	0.1146875	8	S-species	0.01744175	2.535142	0.371283	6
r	TRUE	0.1146875	9	S-species	0.002529948	2.132169	0.371283	6
r	TRUE	0.1146875	10	S-species	0.004269073	2.028718	0.371283	6
r	TRUE	0.1207236	1	S-species	0.01207358	2.589791	0.38886	6
r	TRUE	0.1207236	2	S-species	5.466193e-15	1.685576	0.38886	6
r	TRUE	0.1207236	3	S-species	0.01242447	2.262087	0.38886	6
r	TRUE	0.1207236	4	S-species	0	1.239161	0.38886	6
r	TRUE	0.1207236	5	E-species	0.9510897	2	0.38886	6
r	TRUE	0.1207236	6	S-species	0	1.613319	0.38886	6
r	TRUE	0.1207236	7	S-species	0	1.436066	0.38886	6
r	TRUE	0.1207236	8	S-species	0.01759772	2.535142	0.38886	6
r	TRUE	0.1207236	9	S-species	0.002548787	2.132169	0.38886	6
r	TRUE	0.1207236	10	S-species	0.004265697	2.028718	0.38886	6
r	TRUE	0.1270775	1	S-species	0.01225078	2.589791	0.407183	6
r	TRUE	0.1270775	2	S-species	2.2295109999999998e-26	1.685576	0.407183	6
r	TRUE	0.1270775	3	S-species	0.01248425	2.262087	0.407183	6
r	TRUE	0.1270775	4	S-species	0	1.239161	0.407183	6
r	TRUE	0.1270775	5	E-species	0.9506729	2	0.407183	6
r	TRUE	0.1270775	6	S-species	0	1.613319	0.407183	6
r	TRUE	0.1270775	7	S-species	0	1.436066	0.407183	6
r	TRUE	0.1270775	8	S-species	0.01776171	2.535142	0.407183	6
r	TRUE	0.1270775	9	S-species	0.002568562	2.132169	0.407183	6
r	TRUE	0.1270775	10	S-species	0.004261802	2.028718	0.407183	6
r	TRUE	0.1337658	1	S-species	0.01243764	2.589791	0.426273	6
r	TRUE	0.1337658	2	S-species	4.45707e-21	1.685576	0.426273	6
r	TRUE	0.1337658	3	S-species	0.0125466	2.262087	0.426273	6
r	TRUE	0.1337658	4	S-species	0	1.239161	0.426273	6
r	TRUE	0.1337658	5	E-species	0.950235	2	0.426273	6
r	TRUE	0.1337658	6	S-species	0	1.613319	0.426273	6
r	TRUE	0.1337658	7	S-species	0	1.436066	0.426273	6
r	TRUE	0.1337658	8	S-species	0.01793413	2.535142	0.426273	6
r	TRUE	0.1337658	9	S-species	0.002589317	2.132169	0.426273	6
r	TRUE	0.1337658	10	S-species	0.004257328	2.028718	0.426273	6
r	TRUE	0.1408061	1	S-species	0.01263469	2.589791	0.446157	6
r	TRUE	0.1408061	2	S-species	6.454442e-22	1.685576	0.446157	6
r	TRUE	0.1408061	3	S-species	0.01261161	2.262087	0.446157	6
r	TRUE	0.1408061	4	S-species	0	1.239161	0.446157	6
r	TRUE	0.1408061	5	E-species	0.949775	2	0.446157	6
r	TRUE	0.1408061	6	S-species	0	1.613319	0.446157	6
r	TRUE	0.1408061	7	S-species	0	1.436066	0.446157	6
r	TRUE	0.1408061	8	S-species	0.0181154	2.535142	0.446157	6
r	TRUE	0.1408061	9	S-species	0.002611099	2.132169	0.446157	6
r	TRUE	0.1408061	10	S-species	0.004252211	2.028718	0.446157	6
r	TRUE	0.1482169	1	S-species	0.01284252	2.589791	0.466858	6
r	TRUE	0.1482169	2	S-species	0	1.685576	0.466858	6
r	TRUE	0.1482169	3	S-species	0.01267935	2.262087	0.466858	6
r	TRUE	0.1482169	4	S-species	0	1.239161	0.466858	6
r	TRUE	0.1482169	5	E-species	0.9492918	2	0.466858	6
r	TRUE	0.1482169	6	S-species	0	1.613319	0.466858	6
r	TRUE	0.1482169	7	S-species	0	1.436066	0.466858	6
r	TRUE	0.1482169	8	S-species	0.01830598	2.535142	0.466858	6
r	TRUE	0.1482169	9	S-species	0.002633957	2.132169	0.466858	6
r	TRUE	0.1482169	10	S-species	0.004246377	2.028718	0.466858	6
r	TRUE	0.1560178	1	S-species	0.01306175	2.589791	0.4884	6
r	TRUE	0.1560178	2	S-species	2.672157e-40	1.685576	0.4884	6
r	TRUE	0.1560178	3	S-species	0.0127499	2.262087	0.4884	6
r	TRUE	0.1560178	4	S-species	0	1.239161	0.4884	6
